"","lat","lon"
"267",35.9940329,-78.898619
"268",50.768035,0.290472
"269",44.309058,-78.319747
"270",44.0121221,-92.4801989
"271",38.9071923,-77.0368707
"272",27.950575,-82.4571776
"273",40.7127753,-74.0059728
"274",40.9114882,-73.7823549
"275",28.6139391,77.2090212
"276",38.9906657,-77.026088
"277",42.3600825,-71.0588801
"278",42.3600825,-71.0588801
"279",32.3643098,-88.703656
"280",40.6331249,-89.3985283
"281",41.1792258,-73.1894384
"282",33.7489954,-84.3879824
"283",41.652251,-4.7245321
"284",36.3136201,-121.3541631
"285",35.2270869,-80.8431267
"286",31.7618778,-106.4850217
"287",31.7618778,-106.4850217
"288",37.5407246,-77.4360481
"289",40.7830603,-73.9712488
"290",35.1495343,-90.0489801
"291",51.253775,-85.323214
"292",33.7748275,-84.2963123
"293",35.1495343,-90.0489801
"294",35.1495343,-90.0489801
"295",36.1626638,-86.7816016
"296",27.4989278,-82.5748194
"297",39.9625984,-76.727745
"298",41.6528052,-83.5378674
"299",42.3736158,-71.1097335
"300",39.0839973,-77.1527578
"301",38.6270025,-90.1994042
"302",39.4937392,-6.0679194
"303",41.6986416,-88.0683955
"304",40.5187154,-74.4120953
"305",27.950575,-82.4571776
"306",33.7489954,-84.3879824
"307",35.8422967,-90.704279
"308",41.2033216,-77.1945247
"309",40.7282239,-73.7948516
"310",41.424473,-91.0432051
"311",41.143245,-81.8552196
"312",41.5638902,-93.7593841
"313",43.0730517,-89.4012302
"314",43.0730517,-89.4012302
"315",32.1656221,-82.9000751
"316",32.8140177,-96.9488945
"317",50.82253,-0.137163
"318",40.4406248,-79.9958864
"319",35.4675602,-97.5164276
"320",41.6763545,-86.2519898
"321",38.6270025,-90.1994042
"322",42.3736158,-71.1097335
"323",10.4787218,-66.8215981
"324",40.0583238,-74.4056612
"325",40.0918895,-74.3587473
"326",40.5187154,-74.4120953
"327",36.1699412,-115.1398296
"328",33.0369867,-117.2919818
"329",-21.7624237,-43.3433999
"330",33.7489954,-84.3879824
"331",44.7656804,-96.3864428
"332",42.722257,-84.4274744
"333",45.2500909,-74.1330862
"334",41.2033216,-77.1945247
"335",25.7616798,-80.1917902
"336",43.8041334,-120.5542012
"337",40.0583238,-74.4056612
"338",30.267153,-97.7430608
"339",32.7764749,-79.9310512
"340",40.7127753,-74.0059728
"341",39.9611755,-82.9987942
"342",43.6121087,-116.3915131
"343",38.8462236,-77.3063733
"344",36.0998596,-80.244216
"345",42.907248,-85.7919784
"346",41.8781136,-87.6297982
"347",41.8781136,-87.6297982
"348",30.627977,-96.3344068
"349",35.1495343,-90.0489801
"350",44.977753,-93.2650108
"351",42.3016305,-71.067605
"352",38.7509488,-77.4752667
"353",44.6688524,-90.1717987
"354",35.9940329,-78.898619
"355",37.2089572,-93.2922989
"356",44.6688524,-90.1717987
"357",31.628871,65.7371749
"358",29.3013479,-94.7976958
"359",46.8083268,-100.7837392
"360",32.8406946,-83.6324022
"361",30.3321838,-81.655651
"362",40.7127753,-74.0059728
"363",29.4241219,-98.4936282
"364",38.9906657,-77.026088
"365",40.6694022,-73.9422324
"366",35.4087517,-80.579511
"367",39.7392358,-104.990251
"368",38.9071923,-77.0368707
"369",38.9108325,-75.5276699
"370",35.1495343,-90.0489801
"371",39.2903848,-76.6121893
"372",32.6098566,-85.4807825
"373",41.9294736,-88.7503647
"374",38.6611187,-96.4919473
"375",38.9003784,-77.0116529
"376",42.3600825,-71.0588801
"377",38.984652,-77.0947092
"378",32.9445682,-87.1386067
"379",18.4655394,-66.1057355
"380",38.9071923,-77.0368707
"381",33.7489954,-84.3879824
"382",41.8781136,-87.6297982
"383",42.3600825,-71.0588801
"384",33.7489954,-84.3879824
"385",35.7595731,-79.0192997
"386",42.3600825,-71.0588801
"387",42.3600825,-71.0588801
"388",41.6661573,-81.339552
"389",44.7443293,-92.8513706
"390",41.673642,-88.0017261
"391",40.6781784,-73.9441579
"392",39.0839973,-77.1527578
"393",42.0133599,-89.8906765
"394",40.0975108,-99.3620427
"395",40.7263249,-74.2286435
"396",40.9297591,-89.7576021
"397",32.715738,-117.1610838
"398",41.2033216,-77.1945247
"399",38.2526647,-85.7584557
"400",39.5500507,-105.7820674
"401",38.345068,-85.615517
"402",35.9131996,-79.0558445
"403",40.121497,-75.3399048
"404",35.7795897,-78.6381787
"405",35.9131996,-79.0558445
"406",41.3308237,-94.0138393
"407",33.7489954,-84.3879824
"408",32.715738,-117.1610838
"409",27.6648274,-81.5157535
"410",42.3736158,-71.1097335
"411",30.3456213,-97.8019087
"412",40.6850762,-79.1096901
"413",43.5890452,-79.6441198
"414",39.5150576,-84.3982763
"415",43.2057878,-77.6670903
"416",43.6590993,-70.2568189
"417",45.5122308,-122.6587185
"418",36.778261,-119.4179324
"419",0.3475964,32.5825197
"420",31.9685988,-99.9018131
"421",43.8041334,-120.5542012
"422",35.5174913,-86.5804473
"423",14.5995124,120.9842195
"424",37.09024,-95.712891
"425",45.4215296,-75.6971931
"426",26.1595194,-97.9908366
"427",44.9537029,-93.0899578
"428",44.9537029,-93.0899578
"429",43.4194699,-83.9508068
"430",39.1155314,-94.6267873
"431",40.4406248,-79.9958864
"432",39.9611755,-82.9987942
"433",35.5174913,-86.5804473
"434",33.4483771,-112.0740373
"435",33.4483771,-112.0740373
"436",38.9071923,-77.0368707
"437",53.3498053,-6.2603097
"438",30.7235263,-95.5507771
"439",36.1626638,-86.7816016
"440",33.7489954,-84.3879824
"441",36.1023715,-115.1745559
"442",33.7489954,-84.3879824
"443",45.5016889,-73.567256
"444",18.2543987,-65.9729421
"445",30.5082551,-97.678896
"446",43.0389025,-87.9064736
"447",39.0638705,-108.5506486
"448",39.0638705,-108.5506486
"449",40.2859239,-76.6502468
"450",41.4901024,-71.3128285
"451",45.5122308,-122.6587185
"452",39.0437567,-77.4874416
"453",39.0638705,-108.5506486
"454",45.0212762,-74.730345
"455",-43.5320544,172.6362254
"456",42.8864468,-78.8783689
"457",41.4333909,-96.4981467
"458",41.6303103,-87.8539425
"459",43.2557206,-79.8711024
"460",39.768403,-86.158068
"461",37.6624312,-121.8746789
"462",42.3600825,-71.0588801
"463",-0.1806532,-78.4678382
"464",40.2290075,-75.3878525
"465",39.7674578,-94.846681
"466",38.9108408,-94.3821724
"467",35.7595731,-79.0192997
"468",43.0389025,-87.9064736
"469",34.0522342,-118.2436849
"470",40.2731911,-76.8867008
"471",32.2226066,-110.9747108
"472",37.566535,126.9779692
"473",32.912624,-96.6388833
"474",39.4078747,-79.4067116
"475",34.227617,-118.442425
"476",-33.4488897,-70.6692655
"477",39.1031182,-84.5120196
"478",30.3321838,-81.655651
"479",47.6101497,-122.2015159
"480",27.950575,-82.4571776
"481",39.5911871,-106.0640179
"482",40.2695538,-74.5232089
"483",32.1656221,-82.9000751
"484",37.9642529,-91.8318334
"485",43.8041334,-120.5542012
"486",39.7674578,-94.846681
"487",40.0583238,-74.4056612
"488",38.9536174,-94.7335709
"489",30.6953657,-88.0398912
"490",34.7464809,-92.2895948
"491",32.0808989,-81.091203
"492",40.2671941,-86.1349019
"493",38.3031837,-77.4605399
"494",33.9519347,-83.357567
"495",29.9510658,-90.0715323
"496",44.9597376,-93.3702186
"497",34.1477849,-118.1445155
"498",36.778261,-119.4179324
"499",40.3356483,-75.9268747
"500",40.6331249,-89.3985283
"501",37.7478572,-84.2946539
"502",33.7489954,-84.3879824
"503",41.3125552,-81.4401129
"504",35.0843859,-106.650422
"505",32.1656221,-82.9000751
"506",30.267153,-97.7430608
"507",33.4483771,-112.0740373
"508",39.0839973,-77.1527578
"509",39.0997265,-94.5785667
"510",43.653226,-79.3831843
"511",39.1031182,-84.5120196
"512",30.9842977,-91.9623327
"513",38.9071923,-77.0368707
"514",53.544389,-113.4909267
"515",39.0457549,-76.6412712
"516",38.9071923,-77.0368707
"517",44.6487635,-63.5752387
"518",42.3600825,-71.0588801
"519",39.1434406,-77.2013705
"520",37.09024,-95.712891
"521",52.3555177,-1.1743197
"522",38.9071923,-77.0368707
"523",42.2808256,-83.7430378
"524",39.5480789,-104.9739333
"525",44.0682019,-114.7420408
"526",40.4172871,-82.907123
"527",35.7595731,-79.0192997
"528",36.778261,-119.4179324
"529",53.1355091,-57.6604364
"530",43.7844397,-88.7878678
"531",30.1588129,-85.6602058
"532",27.6648274,-81.5157535
"533",35.5950581,-82.5514869
"534",38.9071923,-77.0368707
"535",34.2103894,-77.8868117
"536",35.5950581,-82.5514869
"537",38.9071923,-77.0368707
"538",32.4315813,-80.6698286
"539",43.653226,-79.3831843
"540",44.5133188,-88.0132958
"541",38.9071923,-77.0368707
"542",43.653226,-79.3831843
"543",33.6845673,-117.8265049
"544",39.9525839,-75.1652215
"545",43.4799291,-110.7624282
"546",35.2270869,-80.8431267
"547",38.9822282,-94.6707917
"548",32.3643098,-88.703656
"549",27.6648274,-81.5157535
"550",39.9625984,-76.727745
"551",40.2731911,-76.8867008
"552",43.2097837,-77.6930602
"553",39.9611755,-82.9987942
"554",40.7127753,-74.0059728
"555",42.3600825,-71.0588801
"556",42.1711365,-87.8445119
"557",35.5950581,-82.5514869
"558",34.9495672,-81.9320482
"559",34.2367621,-84.4907621
"560",35.5174913,-86.5804473
"561",45.5122308,-122.6587185
"562",45.5122308,-122.6587185
"563",39.1031182,-84.5120196
"564",34.0333443,-118.0370113
"565",41.6611277,-91.5301683
"566",37.3860517,-122.0838511
"567",44.837789,-0.57918
"568",19.0759837,72.8776559
"569",40.7282239,-73.7948516
"570",42.9716437,-87.8758939
"571",39.9611755,-82.9987942
"572",41.2565369,-95.9345034
"573",33.5185892,-86.8103567
"574",33.4941704,-111.9260519
"575",44.6487635,-63.5752387
"576",47.5615096,-52.7125768
"577",34.3608341,-117.6333884
"578",36.1023715,-115.1745559
"579",42.2411344,-88.3161965
"580",41.8096201,-72.8305154
"581",36.778261,-119.4179324
"582",39.9611755,-82.9987942
"583",36.778261,-119.4179324
"584",35.9131996,-79.0558445
"585",27.950575,-82.4571776
"586",39.9611755,-82.9987942
"587",39.9611755,-82.9987942
"588",38.9085472,-77.2405153
"589",26.1420358,-81.7948103
"590",41.4886892,-75.7085248
"591",37.2709704,-79.9414266
"592",38.0293059,-78.4766781
"593",36.1023715,-115.1745559
"594",-23.5505199,-46.6333094
"595",39.2903848,-76.6121893
"596",42.1269692,-89.2556618
"597",40.0149856,-105.2705456
"598",18.0117807,-66.6134129
"599",33.7489954,-84.3879824
"600",42.8678693,-71.4948322
"601",40.789142,-73.134961
"602",40.7127753,-74.0059728
"603",42.4072107,-71.3824374
"604",39.9525839,-75.1652215
"605",57.0530556,-135.33
"606",40.0583238,-74.4056612
"607",40.7127753,-74.0059728
"608",41.5868353,-93.6249593
"609",42.3600825,-71.0588801
